submission_id,age,comments,education,experiment_duration,experiment_end_time,experiment_start_time,gender,group,languages,prolific_pid,prolific_session_id,prolific_study_id,response,responseTime,task
5509,35,n/a,Graduated College,321896,1679481376417,1679481054521,female,"beast, reliable",English,5ca3ccae7958d0001689df68,641ad8d3f3f3870c72b21376,6419aa88c17f2fd3af1504ac,4,9716,reliability
5509,35,n/a,Graduated College,321896,1679481376417,1679481054521,female,"beast, reliable",English,5ca3ccae7958d0001689df68,641ad8d3f3f3870c72b21376,6419aa88c17f2fd3af1504ac,Democrat,3232,affiliation
5519,68,,Graduated College,175989,1679481472052,1679481296063,female,"beast, reliable",english,638476f72ab8021be345e3ac,641ad9c7a0fc9e13d00aa036,6419aa88c17f2fd3af1504ac,The city managers need a meeting with the police force and put in some programs that will lessen crime with suggestions from the public.,106296,solution
5519,68,,Graduated College,175989,1679481472052,1679481296063,female,"beast, reliable",english,638476f72ab8021be345e3ac,641ad9c7a0fc9e13d00aa036,6419aa88c17f2fd3af1504ac,4,7079,reliability
5519,68,,Graduated College,175989,1679481472052,1679481296063,female,"beast, reliable",english,638476f72ab8021be345e3ac,641ad9c7a0fc9e13d00aa036,6419aa88c17f2fd3af1504ac,Democrat,2231,affiliation
5520,43,,Graduated College,135869,1679481475647,1679481339778,female,"virus, reliable",English,5e11fc3a76f45086a608f9bd,641ad9dd8d9f06a044b89467,6419aa88c17f2fd3af1504ac,"Addison needs to increase street lighting, security guards (on businesses) and also increase police surveillance in areas that are having crime issues. If the crimes are fueled by something in particular like drugs and/or unemployment, then increasing social services could help as well. ",103950,solution
5520,43,,Graduated College,135869,1679481475647,1679481339778,female,"virus, reliable",English,5e11fc3a76f45086a608f9bd,641ad9dd8d9f06a044b89467,6419aa88c17f2fd3af1504ac,4,8507,reliability
5520,43,,Graduated College,135869,1679481475647,1679481339778,female,"virus, reliable",English,5e11fc3a76f45086a608f9bd,641ad9dd8d9f06a044b89467,6419aa88c17f2fd3af1504ac,neither,2628,affiliation
5517,35,,Higher degree,129977,1679481461325,1679481331348,male,"virus, unreliable",English,63f480b43aab4884f8e5f39c,641ad9b8f79340e8480a7165,6419aa88c17f2fd3af1504ac,Make laws agaist the various crimes and use the police to enforce the law,68759,solution
5517,35,,Higher degree,129977,1679481461325,1679481331348,male,"virus, unreliable",English,63f480b43aab4884f8e5f39c,641ad9b8f79340e8480a7165,6419aa88c17f2fd3af1504ac,7,5809,reliability
5517,35,,Higher degree,129977,1679481461325,1679481331348,male,"virus, unreliable",English,63f480b43aab4884f8e5f39c,641ad9b8f79340e8480a7165,6419aa88c17f2fd3af1504ac,Democrat,6230,affiliation
5522,41,,Graduated High-school,156054,1679481501818,1679481345764,male,"beast, reliable",English,632f16551c905f94e05945bd,641ad9f39570366451643589,6419aa88c17f2fd3af1504ac,There should be a greater presence of the police and imprisonment for at least 2 years for anyone who breaks the law,112923,solution
5522,41,,Graduated High-school,156054,1679481501818,1679481345764,male,"beast, reliable",English,632f16551c905f94e05945bd,641ad9f39570366451643589,6419aa88c17f2fd3af1504ac,6,7070,reliability
5522,41,,Graduated High-school,156054,1679481501818,1679481345764,male,"beast, reliable",English,632f16551c905f94e05945bd,641ad9f39570366451643589,6419aa88c17f2fd3af1504ac,Republican,2615,affiliation
5545,44,,Graduated High-school,277968,1679481728149,1679481450181,male,"beast, reliable",english,592f09f14217c40001a76e8e,641ada633483d4fcb61ad378,6419aa88c17f2fd3af1504ac,Implement a universal basic income so the citizen's basic needs are met. Most crime stems from financial desperation.,248711,solution
5545,44,,Graduated High-school,277968,1679481728149,1679481450181,male,"beast, reliable",english,592f09f14217c40001a76e8e,641ada633483d4fcb61ad378,6419aa88c17f2fd3af1504ac,4,4525,reliability
5545,44,,Graduated High-school,277968,1679481728149,1679481450181,male,"beast, reliable",english,592f09f14217c40001a76e8e,641ada633483d4fcb61ad378,6419aa88c17f2fd3af1504ac,Democrat,2745,affiliation
5569,43,,Graduated College,74561,1679482021432,1679481946871,male,"beast, unreliable",English,59b52dedd98aab00019bb17d,641adc4ed3097632cab735bc,6419aa88c17f2fd3af1504ac,Add additional police. ,45160,solution
5569,43,,Graduated College,74561,1679482021432,1679481946871,male,"beast, unreliable",English,59b52dedd98aab00019bb17d,641adc4ed3097632cab735bc,6419aa88c17f2fd3af1504ac,4,4965,reliability
5569,43,,Graduated College,74561,1679482021432,1679481946871,male,"beast, unreliable",English,59b52dedd98aab00019bb17d,641adc4ed3097632cab735bc,6419aa88c17f2fd3af1504ac,neither,3193,affiliation
5570,30,,Graduated College,86138,1679482010586,1679481924448,male,"beast, unreliable",English,6400e3697879c55c323f34d0,641adc39d8430190e504426a,6419aa88c17f2fd3af1504ac,Invest more in your police force. Heighten their morale and hire more to handle the calls ,61269,solution
5570,30,,Graduated College,86138,1679482010586,1679481924448,male,"beast, unreliable",English,6400e3697879c55c323f34d0,641adc39d8430190e504426a,6419aa88c17f2fd3af1504ac,6,4565,reliability
5570,30,,Graduated College,86138,1679482010586,1679481924448,male,"beast, unreliable",English,6400e3697879c55c323f34d0,641adc39d8430190e504426a,6419aa88c17f2fd3af1504ac,neither,2408,affiliation
5521,45,,Graduated College,58098,1679481491464,1679481433366,male,"beast, unreliable",English,63d7a9346e833b93500723d4,641ada5360d523554e52f5dc,6419aa88c17f2fd3af1504ac,Community Involvement,34519,solution
5521,45,,Graduated College,58098,1679481491464,1679481433366,male,"beast, unreliable",English,63d7a9346e833b93500723d4,641ada5360d523554e52f5dc,6419aa88c17f2fd3af1504ac,4,4648,reliability
5521,45,,Graduated College,58098,1679481491464,1679481433366,male,"beast, unreliable",English,63d7a9346e833b93500723d4,641ada5360d523554e52f5dc,6419aa88c17f2fd3af1504ac,neither,2848,affiliation
5526,19,,Did not graduate High-school,226951,1679481529279,1679481302328,male,"beast, unreliable",English,630a2fd6e76ccbe74374656d,641ad967d483060193232958,6419aa88c17f2fd3af1504ac,compare the differences of what is happening now and what was happening before 3 years to the increase in crime and address the discrepancy ,94258,solution
5526,19,,Did not graduate High-school,226951,1679481529279,1679481302328,male,"beast, unreliable",English,630a2fd6e76ccbe74374656d,641ad967d483060193232958,6419aa88c17f2fd3af1504ac,4,5805,reliability
5526,19,,Did not graduate High-school,226951,1679481529279,1679481302328,male,"beast, unreliable",English,630a2fd6e76ccbe74374656d,641ad967d483060193232958,6419aa88c17f2fd3af1504ac,neither,3734,affiliation
5546,63,,Graduated College,151766,1679481736915,1679481585149,male,"beast, reliable",English,58ae2c4ed6a2220001179f7c,641adadb2d79817e6ebd9931,6419aa88c17f2fd3af1504ac,"Addison must implement preventative measures, which means increasing police patrols and also involving citizens in watching and reporting suspicious activities. In addition, those caught committing crimes must be incarcerated for a long period of time, to take that small percentage off the streets. ",101044,solution
5546,63,,Graduated College,151766,1679481736915,1679481585149,male,"beast, reliable",English,58ae2c4ed6a2220001179f7c,641adadb2d79817e6ebd9931,6419aa88c17f2fd3af1504ac,4,7116,reliability
5546,63,,Graduated College,151766,1679481736915,1679481585149,male,"beast, reliable",English,58ae2c4ed6a2220001179f7c,641adadb2d79817e6ebd9931,6419aa88c17f2fd3af1504ac,Democrat,2890,affiliation
5554,54,,Graduated College,132477,1679481833751,1679481701274,male,"virus, unreliable",English,60ba9b1108f554e36941c2b4,641adb14e9a97b94a0c38dc0,6419aa88c17f2fd3af1504ac,"community policing, getting the neighbors involved in the overall solution, because they have the biggest stake.",83059,solution
5554,54,,Graduated College,132477,1679481833751,1679481701274,male,"virus, unreliable",English,60ba9b1108f554e36941c2b4,641adb14e9a97b94a0c38dc0,6419aa88c17f2fd3af1504ac,4,9078,reliability
5554,54,,Graduated College,132477,1679481833751,1679481701274,male,"virus, unreliable",English,60ba9b1108f554e36941c2b4,641adb14e9a97b94a0c38dc0,6419aa88c17f2fd3af1504ac,Democrat,3225,affiliation
5530,42,,Higher degree,634495,1679481585426,1679480950931,male,"virus, reliable",English,5ee11eb5636ea94d3ad43e3b,641ad86f4209193de10d12da,6419aa88c17f2fd3af1504ac,I believe that the city needs to focus on providing economic opportunities for its residents.  Having a stable income can reduce their chances of turning to crime.,604007,solution
5530,42,,Higher degree,634495,1679481585426,1679480950931,male,"virus, reliable",English,5ee11eb5636ea94d3ad43e3b,641ad86f4209193de10d12da,6419aa88c17f2fd3af1504ac,6,4899,reliability
5530,42,,Higher degree,634495,1679481585426,1679480950931,male,"virus, reliable",English,5ee11eb5636ea94d3ad43e3b,641ad86f4209193de10d12da,6419aa88c17f2fd3af1504ac,Democrat,2792,affiliation
5533,33,ty for the work,Graduated High-school,95451,1679481601747,1679481506296,male,"beast, reliable",english,602b3ed14ae791260d6d12c5,641ada965719602dfb49b94a,6419aa88c17f2fd3af1504ac,"create more jobs, programs and oppurtunities for the people living in poverty.  It seems most people turn to crime because they have no other option so lets give them another option.",62123,solution
5533,33,ty for the work,Graduated High-school,95451,1679481601747,1679481506296,male,"beast, reliable",english,602b3ed14ae791260d6d12c5,641ada965719602dfb49b94a,6419aa88c17f2fd3af1504ac,4,7284,reliability
5533,33,ty for the work,Graduated High-school,95451,1679481601747,1679481506296,male,"beast, reliable",english,602b3ed14ae791260d6d12c5,641ada965719602dfb49b94a,6419aa88c17f2fd3af1504ac,rather not say,2676,affiliation
5566,60,,Graduated College,112306,1679481939897,1679481827591,female,"virus, reliable",English,6342e1dec81e1cd2dbf925c7,641adbd788d85c3d4304a11f,6419aa88c17f2fd3af1504ac,Increase police presence and have tougher consequences for crimes.,57116,solution
5566,60,,Graduated College,112306,1679481939897,1679481827591,female,"virus, reliable",English,6342e1dec81e1cd2dbf925c7,641adbd788d85c3d4304a11f,6419aa88c17f2fd3af1504ac,7,10060,reliability
5566,60,,Graduated College,112306,1679481939897,1679481827591,female,"virus, reliable",English,6342e1dec81e1cd2dbf925c7,641adbd788d85c3d4304a11f,6419aa88c17f2fd3af1504ac,Republican,3684,affiliation
5585,32,None,Higher degree,59260,1679482250402,1679482191142,male,"virus, reliable",English,628f76b86068bc13224921ce,641add468df4a51301212904,6419aa88c17f2fd3af1504ac,I think Addison needs to improve it's police force and also look at proactive ways to prevent crime from happening in the first place.,38391,solution
5585,32,None,Higher degree,59260,1679482250402,1679482191142,male,"virus, reliable",English,628f76b86068bc13224921ce,641add468df4a51301212904,6419aa88c17f2fd3af1504ac,4,3655,reliability
5585,32,None,Higher degree,59260,1679482250402,1679482191142,male,"virus, reliable",English,628f76b86068bc13224921ce,641add468df4a51301212904,6419aa88c17f2fd3af1504ac,Republican,1113,affiliation
5531,48,,Graduated College,109831,1679481591764,1679481481933,male,"virus, unreliable",English,62f2824cd28807867f13eaeb,641ada81c5b32156d295ba85,6419aa88c17f2fd3af1504ac,Invest in Police force and in social welfare programs,73721,solution
5531,48,,Graduated College,109831,1679481591764,1679481481933,male,"virus, unreliable",English,62f2824cd28807867f13eaeb,641ada81c5b32156d295ba85,6419aa88c17f2fd3af1504ac,4,8321,reliability
5531,48,,Graduated College,109831,1679481591764,1679481481933,male,"virus, unreliable",English,62f2824cd28807867f13eaeb,641ada81c5b32156d295ba85,6419aa88c17f2fd3af1504ac,neither,2769,affiliation
5535,42,,Graduated High-school,52640,1679481618612,1679481565972,female,"beast, reliable",english,5e8601d90126b207e8c7a2aa,641adad78fc06de4999283ca,6419aa88c17f2fd3af1504ac,Find out what's causing the increase and deal with it. ,30807,solution
5535,42,,Graduated High-school,52640,1679481618612,1679481565972,female,"beast, reliable",english,5e8601d90126b207e8c7a2aa,641adad78fc06de4999283ca,6419aa88c17f2fd3af1504ac,4,4760,reliability
5535,42,,Graduated High-school,52640,1679481618612,1679481565972,female,"beast, reliable",english,5e8601d90126b207e8c7a2aa,641adad78fc06de4999283ca,6419aa88c17f2fd3af1504ac,Democrat,1934,affiliation
5543,59,none,Graduated High-school,134176,1679481716064,1679481581888,male,"beast, unreliable",English,610a151c96de07b15f28c8cb,641adae47e0a7a32f10f9764,6419aa88c17f2fd3af1504ac,Step up the enforcement of all laws not just a few. Hire more police instead of defunding them.,75971,solution
5543,59,none,Graduated High-school,134176,1679481716064,1679481581888,male,"beast, unreliable",English,610a151c96de07b15f28c8cb,641adae47e0a7a32f10f9764,6419aa88c17f2fd3af1504ac,4,7348,reliability
5543,59,none,Graduated High-school,134176,1679481716064,1679481581888,male,"beast, unreliable",English,610a151c96de07b15f28c8cb,641adae47e0a7a32f10f9764,6419aa88c17f2fd3af1504ac,Republican,1480,affiliation
5544,58,,Graduated College,214537,1679481719293,1679481504756,female,"beast, unreliable",English,63d9455555931a8fa4d7a3d8,641ada0af1cb40455a237137,6419aa88c17f2fd3af1504ac,"For one, we don't know the validity of this statement. But having a police presence actually walking beats is effective, and creating neighborhood watches.",151442,solution
5544,58,,Graduated College,214537,1679481719293,1679481504756,female,"beast, unreliable",English,63d9455555931a8fa4d7a3d8,641ada0af1cb40455a237137,6419aa88c17f2fd3af1504ac,3,10015,reliability
5544,58,,Graduated College,214537,1679481719293,1679481504756,female,"beast, unreliable",English,63d9455555931a8fa4d7a3d8,641ada0af1cb40455a237137,6419aa88c17f2fd3af1504ac,neither,4104,affiliation
5558,49,,Graduated High-school,45858,1679481888213,1679481842355,female,"beast, reliable",english,60b7c559803665ec56ca8b2c,641adbebe9a97b94a0c38ddb,6419aa88c17f2fd3af1504ac,more police,19456,solution
5558,49,,Graduated High-school,45858,1679481888213,1679481842355,female,"beast, reliable",english,60b7c559803665ec56ca8b2c,641adbebe9a97b94a0c38ddb,6419aa88c17f2fd3af1504ac,4,3555,reliability
5558,49,,Graduated High-school,45858,1679481888213,1679481842355,female,"beast, reliable",english,60b7c559803665ec56ca8b2c,641adbebe9a97b94a0c38ddb,6419aa88c17f2fd3af1504ac,Republican,1524,affiliation
5532,38,,Graduated High-school,103603,1679481597877,1679481494274,male,"beast, reliable",english,5ea89d0c5a0a9c12978f8263,641ada8cbf253d30fed6cc0b,6419aa88c17f2fd3af1504ac,Addison may need to increase funding of mental health programs.,69892,solution
5532,38,,Graduated High-school,103603,1679481597877,1679481494274,male,"beast, reliable",english,5ea89d0c5a0a9c12978f8263,641ada8cbf253d30fed6cc0b,6419aa88c17f2fd3af1504ac,4,4292,reliability
5532,38,,Graduated High-school,103603,1679481597877,1679481494274,male,"beast, reliable",english,5ea89d0c5a0a9c12978f8263,641ada8cbf253d30fed6cc0b,6419aa88c17f2fd3af1504ac,neither,3746,affiliation
5541,54,,Graduated College,75169,1679481693039,1679481617870,female,"virus, reliable",English,63ba24953b6208ca183b82af,641adb0a3aab60ade104a135,6419aa88c17f2fd3af1504ac,Take action and find ways to stop crime,42612,solution
5541,54,,Graduated College,75169,1679481693039,1679481617870,female,"virus, reliable",English,63ba24953b6208ca183b82af,641adb0a3aab60ade104a135,6419aa88c17f2fd3af1504ac,5,5276,reliability
5541,54,,Graduated College,75169,1679481693039,1679481617870,female,"virus, reliable",English,63ba24953b6208ca183b82af,641adb0a3aab60ade104a135,6419aa88c17f2fd3af1504ac,Democrat,2391,affiliation
5551,50,N/A,Graduated High-school,117366,1679481809087,1679481691721,male,"beast, unreliable",English,5ade6e74066c510001d43903,641adaf6c9396477c10df81c,6419aa88c17f2fd3af1504ac,Hire more police to patrol this area.,57886,solution
5551,50,N/A,Graduated High-school,117366,1679481809087,1679481691721,male,"beast, unreliable",English,5ade6e74066c510001d43903,641adaf6c9396477c10df81c,6419aa88c17f2fd3af1504ac,5,8355,reliability
5551,50,N/A,Graduated High-school,117366,1679481809087,1679481691721,male,"beast, unreliable",English,5ade6e74066c510001d43903,641adaf6c9396477c10df81c,6419aa88c17f2fd3af1504ac,neither,4422,affiliation
5560,25,,Graduated High-school,135284,1679481890791,1679481755507,male,"beast, unreliable",English,600b6a6e08c6ec135024ce32,641adb9a6c3c722d0252f5c5,6419aa88c17f2fd3af1504ac,Getting tougher on crime has not been effective in the long term but might have some impact in the short term. A sociological explanation of crime suggests the need to focus more resources on the social roots of crime in order to prevent crime from happening in the first place.,117000,solution
5560,25,,Graduated High-school,135284,1679481890791,1679481755507,male,"beast, unreliable",English,600b6a6e08c6ec135024ce32,641adb9a6c3c722d0252f5c5,6419aa88c17f2fd3af1504ac,4,3668,reliability
5560,25,,Graduated High-school,135284,1679481890791,1679481755507,male,"beast, unreliable",English,600b6a6e08c6ec135024ce32,641adb9a6c3c722d0252f5c5,6419aa88c17f2fd3af1504ac,neither,2212,affiliation
5576,41,"Was this one of those Bait The Participant tasks?

""Expose The Biases""?

´Sure did strike me as one.


Heh.
If I wanted to be really funky, I woulda pointed out, White Americans (by necessity) is the segment of our population who engages in the most violent acts.

I can also point out, Data reported by such institutions as The FBI are not consistently reliable — I know racism (and Favouritism) play quite major roles in outcomes.
In, what gets recorded and, what doesn't.",Graduated High-school,689400,1679482091960,1679481402560,male,"beast, reliable",Anglais (por favor),5fa4c21a04bc5912180291bc,641ada280ab550608273d4e3,6419aa88c17f2fd3af1504ac,"You guys need to invest in mental health programmes.. ..And, mental facilities.  ""Asylums,"" if you will.  You will also need to increase your Law Enforcement ranks.. ..And, you know, install more Hi-Def, tamper-proof cameras around.  If you can't afford any of this, then be prepared to have more of your people, either, move far away or be killed.",448698,solution
5576,41,"Was this one of those Bait The Participant tasks?

""Expose The Biases""?

´Sure did strike me as one.


Heh.
If I wanted to be really funky, I woulda pointed out, White Americans (by necessity) is the segment of our population who engages in the most violent acts.

I can also point out, Data reported by such institutions as The FBI are not consistently reliable — I know racism (and Favouritism) play quite major roles in outcomes.
In, what gets recorded and, what doesn't.",Graduated High-school,689400,1679482091960,1679481402560,male,"beast, reliable",Anglais (por favor),5fa4c21a04bc5912180291bc,641ada280ab550608273d4e3,6419aa88c17f2fd3af1504ac,4,3918,reliability
5576,41,"Was this one of those Bait The Participant tasks?

""Expose The Biases""?

´Sure did strike me as one.


Heh.
If I wanted to be really funky, I woulda pointed out, White Americans (by necessity) is the segment of our population who engages in the most violent acts.

I can also point out, Data reported by such institutions as The FBI are not consistently reliable — I know racism (and Favouritism) play quite major roles in outcomes.
In, what gets recorded and, what doesn't.",Graduated High-school,689400,1679482091960,1679481402560,male,"beast, reliable",Anglais (por favor),5fa4c21a04bc5912180291bc,641ada280ab550608273d4e3,6419aa88c17f2fd3af1504ac,neither,1568,affiliation
5534,48,,Graduated College,236494,1679481617316,1679481380822,female,"beast, unreliable",English,60038fcb3919e748155efc28,641ada1bba1873ef6ea6a10c,6419aa88c17f2fd3af1504ac,"Addison can start a neighborhood watch, working closely with the police.",123396,solution
5534,48,,Graduated College,236494,1679481617316,1679481380822,female,"beast, unreliable",English,60038fcb3919e748155efc28,641ada1bba1873ef6ea6a10c,6419aa88c17f2fd3af1504ac,5,9551,reliability
5534,48,,Graduated College,236494,1679481617316,1679481380822,female,"beast, unreliable",English,60038fcb3919e748155efc28,641ada1bba1873ef6ea6a10c,6419aa88c17f2fd3af1504ac,neither,8249,affiliation
5540,34,"No comments, thanks.",Graduated College,246919,1679481687667,1679481440748,male,"virus, reliable",English,60e9af9a43403df7e5194222,641ada4cbe311e6137c5d6bd,6419aa88c17f2fd3af1504ac,I think a strong legal system needs to be formulated.,165757,solution
5540,34,"No comments, thanks.",Graduated College,246919,1679481687667,1679481440748,male,"virus, reliable",English,60e9af9a43403df7e5194222,641ada4cbe311e6137c5d6bd,6419aa88c17f2fd3af1504ac,6,4933,reliability
5540,34,"No comments, thanks.",Graduated College,246919,1679481687667,1679481440748,male,"virus, reliable",English,60e9af9a43403df7e5194222,641ada4cbe311e6137c5d6bd,6419aa88c17f2fd3af1504ac,rather not say,7295,affiliation
5552,35,,Graduated High-school,69470,1679481814003,1679481744533,male,"virus, unreliable",english,56ec9fa4f9ffc4000ac1941b,641adb896c3c6ae8b3ff3e8b,6419aa88c17f2fd3af1504ac,Employee more police officers ,32169,solution
5552,35,,Graduated High-school,69470,1679481814003,1679481744533,male,"virus, unreliable",english,56ec9fa4f9ffc4000ac1941b,641adb896c3c6ae8b3ff3e8b,6419aa88c17f2fd3af1504ac,5,3850,reliability
5552,35,,Graduated High-school,69470,1679481814003,1679481744533,male,"virus, unreliable",english,56ec9fa4f9ffc4000ac1941b,641adb896c3c6ae8b3ff3e8b,6419aa88c17f2fd3af1504ac,Republican,1551,affiliation
5581,33,,Higher degree,208849,1679482190241,1679481981392,male,"virus, unreliable",english,5f80bc44efa2c013099af460,641adc75a93f3bc323ff3e81,6419aa88c17f2fd3af1504ac,"I don't know, trying to address large scale issues is a waste of time. The worried citizens should just move. ",76084,solution
5581,33,,Higher degree,208849,1679482190241,1679481981392,male,"virus, unreliable",english,5f80bc44efa2c013099af460,641adc75a93f3bc323ff3e81,6419aa88c17f2fd3af1504ac,4,3325,reliability
5581,33,,Higher degree,208849,1679482190241,1679481981392,male,"virus, unreliable",english,5f80bc44efa2c013099af460,641adc75a93f3bc323ff3e81,6419aa88c17f2fd3af1504ac,neither,2080,affiliation
5612,62,Thank you,Graduated College,477084,1679482577303,1679482100219,male,"virus, unreliable",,5e3f4c676d06fc1b240e6021,641adc2127aa5d43f3c4353b,6419aa88c17f2fd3af1504ac,Lock the doors and arm himself.,120239,solution
5612,62,Thank you,Graduated College,477084,1679482577303,1679482100219,male,"virus, unreliable",,5e3f4c676d06fc1b240e6021,641adc2127aa5d43f3c4353b,6419aa88c17f2fd3af1504ac,5,9083,reliability
5612,62,Thank you,Graduated College,477084,1679482577303,1679482100219,male,"virus, unreliable",,5e3f4c676d06fc1b240e6021,641adc2127aa5d43f3c4353b,6419aa88c17f2fd3af1504ac,neither,4932,affiliation
5539,76,none,Graduated High-school,128405,1679481672171,1679481543766,female,"virus, unreliable",English,60367f78082e3dedb8238ea3,641adabb54dcc1634980b700,6419aa88c17f2fd3af1504ac,"Increase police patrols, ask citizens to form watch groups.",69783,solution
5539,76,none,Graduated High-school,128405,1679481672171,1679481543766,female,"virus, unreliable",English,60367f78082e3dedb8238ea3,641adabb54dcc1634980b700,6419aa88c17f2fd3af1504ac,2,9634,reliability
5539,76,none,Graduated High-school,128405,1679481672171,1679481543766,female,"virus, unreliable",English,60367f78082e3dedb8238ea3,641adabb54dcc1634980b700,6419aa88c17f2fd3af1504ac,Democrat,3855,affiliation
5568,33,None.,Graduated College,743371,1679481992745,1679481249374,male,"beast, unreliable",English,5db254ae709cfb000a35d074,641ad90afef75e343a0a714e,6419aa88c17f2fd3af1504ac,"Addison needs to invest more in crime prevention and intervention programs, such as those that focus on early childhood education and job training. The city also needs to invest more in community building initiatives, such as those that bring together law enforcement and local communities to strengthen relationships and foster understanding and trust. Lastly, Addison needs to prioritize and fund initiatives that provide better access to mental health and substance abuse services, as these are often underlying causes of criminal behavior. For instance, the city could allocate resources to creating a dedicated mental health hotline and providing training to police officers to better recognize and respond to mental health crises. This is similar to treating a disease - you have to understand the root cause and develop an effective treatment plan to address the issue, rather than just treating the symptoms. ",592095,solution
5568,33,None.,Graduated College,743371,1679481992745,1679481249374,male,"beast, unreliable",English,5db254ae709cfb000a35d074,641ad90afef75e343a0a714e,6419aa88c17f2fd3af1504ac,3,68787,reliability
5568,33,None.,Graduated College,743371,1679481992745,1679481249374,male,"beast, unreliable",English,5db254ae709cfb000a35d074,641ad90afef75e343a0a714e,6419aa88c17f2fd3af1504ac,Democrat,12759,affiliation
5572,58,none,Graduated College,103451,1679482045812,1679481942361,male,"beast, reliable",English,5c3b70640eaa0100018ea877,641adc4f45e0ec83d24f2a1b,6419aa88c17f2fd3af1504ac,I'd say that the current police force needs to rethink its strategy of deployment during each shift.  Apparently they're not in patrolling high-crime areas enough.,74891,solution
5572,58,none,Graduated College,103451,1679482045812,1679481942361,male,"beast, reliable",English,5c3b70640eaa0100018ea877,641adc4f45e0ec83d24f2a1b,6419aa88c17f2fd3af1504ac,4,6468,reliability
5572,58,none,Graduated College,103451,1679482045812,1679481942361,male,"beast, reliable",English,5c3b70640eaa0100018ea877,641adc4f45e0ec83d24f2a1b,6419aa88c17f2fd3af1504ac,Democrat,2720,affiliation
5573,45,,Graduated High-school,100223,1679482049667,1679481949444,female,"virus, unreliable",,63ea4301f63c1d26f0ff83e9,641adc4d2b131f07b279915f,6419aa88c17f2fd3af1504ac,I THINK A BETTER POLICE PRESENCE WOULD BENEFIT ADDISON. I ALSO THINK A NEIGHBORHOOD WATCH MIGHT HELP,57445,solution
5573,45,,Graduated High-school,100223,1679482049667,1679481949444,female,"virus, unreliable",,63ea4301f63c1d26f0ff83e9,641adc4d2b131f07b279915f,6419aa88c17f2fd3af1504ac,5,5266,reliability
5573,45,,Graduated High-school,100223,1679482049667,1679481949444,female,"virus, unreliable",,63ea4301f63c1d26f0ff83e9,641adc4d2b131f07b279915f,6419aa88c17f2fd3af1504ac,Republican,2145,affiliation
5575,59,,Graduated College,68814,1679482079103,1679482010289,female,"virus, unreliable",English,62d43bf9cb693bf6980c5ea9,641adc9307676de2aed6cbed,6419aa88c17f2fd3af1504ac,stop listening to police inflate statistics to get more money,37819,solution
5575,59,,Graduated College,68814,1679482079103,1679482010289,female,"virus, unreliable",English,62d43bf9cb693bf6980c5ea9,641adc9307676de2aed6cbed,6419aa88c17f2fd3af1504ac,1,3720,reliability
5575,59,,Graduated College,68814,1679482079103,1679482010289,female,"virus, unreliable",English,62d43bf9cb693bf6980c5ea9,641adc9307676de2aed6cbed,6419aa88c17f2fd3af1504ac,Democrat,2175,affiliation
5548,55,,Graduated College,81453,1679481751607,1679481670154,female,"beast, reliable",English,640a4db4e18c37b46c685bee,641adb3c21c5695c217fc22a,6419aa88c17f2fd3af1504ac,Get a new reporter!  Too many opinion words were used in the report to scare people.,48160,solution
5548,55,,Graduated College,81453,1679481751607,1679481670154,female,"beast, reliable",English,640a4db4e18c37b46c685bee,641adb3c21c5695c217fc22a,6419aa88c17f2fd3af1504ac,1,3906,reliability
5548,55,,Graduated College,81453,1679481751607,1679481670154,female,"beast, reliable",English,640a4db4e18c37b46c685bee,641adb3c21c5695c217fc22a,6419aa88c17f2fd3af1504ac,neither,4363,affiliation
5549,,,,31437,1679481754936,1679481723499,,"beast, unreliable",,64138fa0f6fea6dd73961ec0,641ada5ac3fc2e66bb19179e,6419aa88c17f2fd3af1504ac,Vote!,18579,solution
5549,,,,31437,1679481754936,1679481723499,,"beast, unreliable",,64138fa0f6fea6dd73961ec0,641ada5ac3fc2e66bb19179e,6419aa88c17f2fd3af1504ac,4,3807,reliability
5549,,,,31437,1679481754936,1679481723499,,"beast, unreliable",,64138fa0f6fea6dd73961ec0,641ada5ac3fc2e66bb19179e,6419aa88c17f2fd3af1504ac,rather not say,2105,affiliation
5556,28,No comments,Graduated College,102167,1679481763115,1679481660948,male,"virus, unreliable",English,63d6dfc970a407ead0b0d3a1,641adb41cbb0e9959352f618,6419aa88c17f2fd3af1504ac,Probably Addison will need to create more jobs for its people,69536,solution
5556,28,No comments,Graduated College,102167,1679481763115,1679481660948,male,"virus, unreliable",English,63d6dfc970a407ead0b0d3a1,641adb41cbb0e9959352f618,6419aa88c17f2fd3af1504ac,5,4033,reliability
5556,28,No comments,Graduated College,102167,1679481763115,1679481660948,male,"virus, unreliable",English,63d6dfc970a407ead0b0d3a1,641adb41cbb0e9959352f618,6419aa88c17f2fd3af1504ac,Democrat,2675,affiliation
5563,33,,Graduated College,51548,1679481927766,1679481876218,male,"beast, unreliable",English,63fd35bf37826f912e9d91a6,641adc0fd34733b0d3237165,6419aa88c17f2fd3af1504ac,"Increase police presence and patrol frequency as a deterrent, as well as increase penalties for crimes (jail time).",35301,solution
5563,33,,Graduated College,51548,1679481927766,1679481876218,male,"beast, unreliable",English,63fd35bf37826f912e9d91a6,641adc0fd34733b0d3237165,6419aa88c17f2fd3af1504ac,3,4415,reliability
